X,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
-10754587.8618,3970866.9009,72164,304086,UNKNOWN304086,SHERMAN,TX,75092,SUBSTATION,IN SERVICE,GRAYSON,48181,USA,33.5674420780001,-96.610106507,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,3,138.0,69.0,N,N
-11539733.1719,3549349.0325,72165,304087,ALPINE,ALPINE,TX,79830,SUBSTATION,NOT AVAILABLE,BREWSTER,48043,USA,30.355659997,-103.66318683,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/10 00:00:00+00,IMAGERY,2017/04/10 00:00:00+00,4,345.0,69.0,Y,Y
-11317314.108,3999827.4384,72166,304088,UNKNOWN304088,IDALOU,TX,79329,SUBSTATION,NOT AVAILABLE,LUBBOCK,48303,USA,33.7839416900001,-101.665162384,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/31 00:00:00+00,IMAGERY,2017/05/31 00:00:00+00,1,115.0,69.0,Y,Y
-10592546.5484,3459082.2857,72167,304089,CARDIFF,PASADENA,TX,77505,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.653456917,-95.154464622,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,2,138.0,69.0,N,N
-11360628.8175,4007406.1522,72168,304090,UNKNOWN304090,ROUNDUP,TX,79311,SUBSTATION,IN SERVICE,HALE,48189,USA,33.8405076450001,-102.05426504,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY,2017/04/12 00:00:00+00,1,69.0,13.8,N,N
-10779816.0432,3873541.9083,72172,304094,COLLVILLE,DALLAS,TX,75235,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.835894518,-96.8367351159999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/01/17 00:00:00+00,IMAGERY,2017/01/17 00:00:00+00,2,138.0,69.0,Y,Y
-10467328.7726,3505419.7068,72174,304096,UNKNOWN304096,NEDERLAND,TX,77627,SUBSTATION,IN SERVICE,JEFFERSON,48245,USA,30.0145457940001,-94.0296142029999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/28 00:00:00+00,UNVERIFIED,2018/08/28 00:00:00+00,0,-999999.0,-999999.0,N,N
-11417690.2092,3749874.7245,72175,304097,UNKNOWN304097,GOLDSMITH,TX,79741,SUBSTATION,NOT AVAILABLE,ECTOR,48135,USA,31.8975862390001,-102.566856243,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/10 00:00:00+00,IMAGERY,2017/04/10 00:00:00+00,2,345.0,69.0,Y,Y
-10780137.5824,3855690.6436,72176,304098,P.T.S.,DALLAS,TX,75224,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.7010529990001,-96.839623552,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/01/13 00:00:00+00,IMAGERY/OTHER,2017/01/13 00:00:00+00,4,138.0,13.8,N,N
-11355612.3218,3954841.8075,72178,304100,UNKNOWN304100,WOLFFORTH,TX,79382,SUBSTATION,NOT AVAILABLE,LUBBOCK,48303,USA,33.4474096650001,-102.009201092,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/19 00:00:00+00,IMAGERY,2017/04/19 00:00:00+00,1,345.0,69.0,Y,Y
-10568043.2095,3423869.2579,72179,304101,UNKNOWN304101,TEXAS CITY,TX,77590,SUBSTATION,IN SERVICE,GALVESTON,48167,USA,29.3781859700001,-94.934347383,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,4,138.0,69.0,N,N
-11429795.2359,3866520.9576,72180,304102,SEMINOLE,SEMINOLE,TX,79360,SUBSTATION,IN SERVICE,GAINES,48165,USA,32.7828853560001,-102.675597548,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY,2017/03/21 00:00:00+00,5,230.0,69.0,N,N
-10639089.7409,3477147.5477,72183,304105,BRITTMOORE,HOUSTON,TX,77043,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.794387412,-95.572569234,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2016/11/30 00:00:00+00,IMAGERY,2016/11/30 00:00:00+00,8,138.0,69.0,N,N
-11291886.1428,3798851.9905,72188,304110,UNKNOWN304110,BIG SPRING,TX,79720,SUBSTATION,NOT AVAILABLE,HOWARD,48227,USA,32.270358909,-101.436739086,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,4,69.0,-999999.0,Y,N
-10977337.0862,3913171.3072,72189,304111,UNKNOWN304111,GRAHAM,TX,76450,SUBSTATION,IN SERVICE,YOUNG,48503,USA,33.1345081260001,-98.611096835,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,8,69.0,-999999.0,N,N
-10650491.621,3844574.1463,72190,304112,UNKNOWN304112,GRAND SALINE,TX,75140,SUBSTATION,NOT AVAILABLE,VAN ZANDT,48467,USA,32.6169801730001,-95.674994065,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,1,138.0,-999999.0,Y,N
-11413935.8163,3890587.7469,72192,304114,SEAGRAVES,SEAGRAVES,TX,79316,SUBSTATION,IN SERVICE,TERRY,48445,USA,32.9644613150001,-102.533129957,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/03/21 00:00:00+00,IMAGERY,2017/03/21 00:00:00+00,5,115.0,13.8,N,N
-10811332.7592,3705665.97,72193,304115,UNKNOWN304115,WACO,TX,76704,SUBSTATION,IN SERVICE,MCLENNAN,48309,USA,31.5598056430001,-97.119854593,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/08/27 00:00:00+00,IMAGERY,2015/08/27 00:00:00+00,3,138.0,69.0,N,N
-10620600.5113,3463158.8923,72194,304116,STADIUM REIT,HOUSTON,TX,77054,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.685276576,-95.406477658,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/15 00:00:00+00,IMAGERY,2017/05/15 00:00:00+00,2,138.0,69.0,N,N
-10792253.8807,3335211.1975,72195,304117,UNKNOWN304117,VICTORIA,TX,77905,SUBSTATION,NOT AVAILABLE,VICTORIA,48469,USA,28.6818227740001,-96.948466111,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/08 00:00:00+00,IMAGERY/OTHER,2018/01/08 00:00:00+00,0,138.0,-999999.0,Y,N
-10879277.1301,3937180.2265,72196,304118,UNKNOWN304118,ALVORD,TX,76225,SUBSTATION,NOT AVAILABLE,WISE,48497,USA,33.31492683,-97.730209261,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/12 00:00:00+00,IMAGERY,2015/06/12 00:00:00+00,1,345.0,69.0,Y,Y
-10822131.5141,3232856.4632,72199,304121,UNKNOWN304121,INGLESIDE,TX,78362,SUBSTATION,IN SERVICE,SAN PATRICIO,48409,USA,27.872087204,-97.216861459,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/28 00:00:00+00,IMAGERY,2017/03/28 00:00:00+00,2,138.0,69.0,N,N
-10727651.3258,3979084.4629,72200,304122,UNKNOWN304122,SAVOY,TX,75479,SUBSTATION,IN SERVICE,FANNIN,48147,USA,33.6289292920001,-96.368131487,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/12 00:00:00+00,IMAGERY,2015/06/12 00:00:00+00,9,138.0,69.0,Y,Y
-10789822.5037,3846549.7039,72202,304124,DANIELDALE,DUNCANVILLE,TX,75137,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.6319268710001,-96.92662468,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/01/13 00:00:00+00,IMAGERY/OTHER,2017/01/13 00:00:00+00,1,138.0,69.0,N,N
-11378518.0995,4091729.9751,72203,304125,UNKNOWN304125,DIMMITT,TX,79027,SUBSTATION,NOT AVAILABLE,CASTRO,48069,USA,34.467352191,-102.214967194,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,1,138.0,-999999.0,Y,N
-11229186.5658,3832204.6763,72204,304126,UNKNOWN304126,COLORADO CITY,TX,79512,SUBSTATION,NOT AVAILABLE,MITCHELL,48335,USA,32.5233383770001,-100.873499203,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,7,345.0,69.0,Y,Y
-11390994.8747,3740676.1135,72205,304127,UNKNOWN304127,ODESSA,TX,79766,SUBSTATION,NOT AVAILABLE,ECTOR,48135,USA,31.827405002,-102.327047973,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/18 00:00:00+00,IMAGERY,2017/04/18 00:00:00+00,1,138.0,69.0,Y,Y
-10825912.0133,3695934.7224,72206,304128,UNKNOWN304128,WOODWAY,TX,76712,SUBSTATION,IN SERVICE,MCLENNAN,48309,USA,31.485288144,-97.2508222609999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/08/27 00:00:00+00,IMAGERY,2017/12/22 00:00:00+00,4,138.0,-999999.0,Y,N
-10828016.549,3824995.5185,72207,304129,UNKNOWN304129,BURLESON,TX,76031,SUBSTATION,IN SERVICE,JOHNSON,48251,USA,32.4687171240001,-97.269727627,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/10/16 00:00:00+00,IMAGERY,2018/10/16 00:00:00+00,1,-999999.0,-999999.0,N,N
-10916978.481,3209620.5436,72208,304130,UNKNOWN304130,BEN BOLT,TX,78332,SUBSTATION,NOT AVAILABLE,JIM WELLS,48249,USA,27.687412739,-98.068886259,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/31 00:00:00+00,IMAGERY,2017/05/31 00:00:00+00,1,345.0,69.0,Y,Y
-10578298.0778,3444322.583,72209,304131,KEMAH,KEMAH,TX,77565,SUBSTATION,IN SERVICE,GALVESTON,48167,USA,29.53816699,-95.026468433,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,1,138.0,69.0,N,N
-10632782.5045,3533416.2045,72211,304133,ALDEN,THE WOODLANDS,TX,77384,SUBSTATION,IN SERVICE,MONTGOMERY,48339,USA,30.2320770700001,-95.515910365,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/15 00:00:00+00,IMAGERY,2017/05/15 00:00:00+00,2,138.0,69.0,N,N
-11089294.226,3370982.7704,72212,304134,NORTH BATESVILLE,BATESVILLE,TX,78829,SUBSTATION,IN SERVICE,ZAVALA,48507,USA,28.963354973,-99.616824933,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/03/14 00:00:00+00,IMAGERY,2017/03/14 00:00:00+00,2,138.0,69.0,N,N
-10686544.761,3871094.4172,72214,304136,UNKNOWN304136,WILLS POINT,TX,75169,SUBSTATION,IN SERVICE,VAN ZANDT,48467,USA,32.8174192070001,-95.9988649319999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/24 00:00:00+00,UNVERIFIED,2018/09/24 00:00:00+00,3,-999999.0,-999999.0,N,N
-11049353.0127,3301371.2742,72216,304138,UNKNOWN304138,COTULLA,TX,78014,SUBSTATION,IN SERVICE,LA SALLE,48283,USA,28.414794639,-99.258026909,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/31 00:00:00+00,IMAGERY,2017/05/31 00:00:00+00,2,138.0,69.0,N,N
-10852025.469,3814836.6996,72217,304139,UNKNOWN304139,GODLEY,TX,76044,SUBSTATION,IN SERVICE,JOHNSON,48251,USA,32.3916910560001,-97.485403425,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,6,345.0,69.0,N,N
-11314582.1472,3951164.008,72219,304141,UNKNOWN304141,SLATON,TX,79364,SUBSTATION,NOT AVAILABLE,LUBBOCK,48303,USA,33.4198384430001,-101.640620763,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/19 00:00:00+00,IMAGERY,2017/04/19 00:00:00+00,1,345.0,69.0,Y,Y
-10894975.153,3899761.1987,72220,304142,UNKNOWN304142,POOLVILLE,TX,76487,NOT AVAILABLE,NOT AVAILABLE,WISE,48497,USA,33.033574,-97.871227,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/25 00:00:00+00,UNVERIFIED,2018/09/25 00:00:00+00,3,-999999.0,-999999.0,N,N
-10867484.5434,3364388.8787,72224,304146,NORDHEIM WEST,NORDHEIM,TX,78141,SUBSTATION,NOT AVAILABLE,DEWITT,48123,USA,28.911516481,-97.624274653,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/02/14 00:00:00+00,IMAGERY,2017/02/14 00:00:00+00,2,138.0,69.0,Y,Y
-11351724.0331,3956732.2146,72225,304147,UNKNOWN304147,LUBBOCK,TX,79424,NOT AVAILABLE,NOT AVAILABLE,LUBBOCK,48303,USA,33.461578,-101.974272,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/24 00:00:00+00,UNVERIFIED,2018/09/24 00:00:00+00,3,-999999.0,-999999.0,N,N
-11352133.7149,3742522.3125,72227,304149,UNKNOWN304149,SPRABERRY,TX,79706,SUBSTATION,IN SERVICE,MIDLAND,48329,USA,31.84149495,-101.977952235,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/18 00:00:00+00,IMAGERY,2017/04/18 00:00:00+00,3,69.0,-999999.0,N,N
-10696833.0405,3587545.3736,72230,304152,UNKNOWN304152,CARLOS,TX,77861,SUBSTATION,IN SERVICE,GRIMES,48185,USA,30.6512941460001,-96.0912861199999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/10 00:00:00+00,IMAGERY,2017/05/10 00:00:00+00,2,138.0,69.0,N,N
-11185919.9365,3749168.3321,72231,304153,UNKNOWN304153,ROBERT LEE,TX,76945,SUBSTATION,IN SERVICE,COKE,48081,USA,31.892198679,-100.484828459,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/19 00:00:00+00,IMAGERY,2017/04/19 00:00:00+00,2,345.0,69.0,Y,Y
